word,zone,item,meanItemRT
for,826,4,293.1136364
they,827,4,311.3448276
were,828,4,322.2906977
very,829,4,329.1149425
"tired,",830,4,317.3255814
but,831,4,328.6818182
the,832,4,317.4090909
owl,833,4,344.0804598
assigned,834,4,324.6477273
by,835,4,334.875
the,836,4,322.1477273
birds,837,4,304.0454545
to,838,4,312.4252874
stand,839,4,306.5
guard,840,4,314.5930233
found,841,4,316.2954545
his,842,4,300.9772727
job,843,4,311.7241379
was,844,4,324.6395349
lonely,845,4,323.1395349
and,846,4,340.6046512
wearisome,847,4,366.091954
because,848,4,327.6860465
he,849,4,320.7045455
was,850,4,307.3953488
just,851,4,296.2528736
sitting,852,4,307.2528736
alone,853,4,326.4712644
staring,854,4,328.1931818
at,855,4,315.2674419
the,856,4,318.3103448
mouse's,857,4,330.627907
hole.,858,4,336.5517241
'I,859,4,316.6091954
can,860,4,322.1494253
close,861,4,325.6823529
one,862,4,328.372093
eye,863,4,334.4942529
and,864,4,325.9885057
watch,865,4,319.2613636
with,866,4,319.6136364
the,867,4,322.9770115
"other,'",868,4,343.5454545
he,869,4,321.7701149
thought.,870,4,341.2674419
So,871,4,311.125
he,872,4,294.5057471
closed,873,4,311.6818182
one,874,4,296.5057471
eye,875,4,309.1022727
and,876,4,296.6590909
stared,877,4,332.8977273
steadfastly,878,4,336.9090909
with,879,4,332.4204545
the,880,4,295.2613636
"other,",881,4,324.2045455
but,882,4,311.183908
before,883,4,332.2183908
he,884,4,305.1724138
knew,885,4,310.625
it,886,4,288.4318182
he,887,4,328.1264368
forgot,888,4,305
to,889,4,286.2298851
keep,890,4,283.3218391
that,891,4,294.1590909
one,892,4,321.9885057
"open,",893,4,355.5340909
and,894,4,321.9204545
both,895,4,283.7386364
eyes,896,4,288.9545455
were,897,4,300.5909091
fast,898,4,361.2183908
asleep.,899,4,334.9318182
Then,900,4,322.5227273
the,901,4,331.8275862
little,902,4,306.4252874
bird,903,4,314.0681818
guarded,904,4,326.0804598
by,905,4,314.5568182
the,906,4,304.4252874
owl,907,4,307.3977273
peeped,908,4,359.2045455
"out,",909,4,313.1954023
and,910,4,315.7840909
when,911,4,310.4431818
he,912,4,296.125
saw,913,4,298.7011494
the,914,4,286.9545455
owl's,915,4,300.1704545
two,916,4,306.2643678
eyes,917,4,305.6136364
tight,918,4,347.5977011
"shut,",919,4,312.4545455
he,920,4,328.4659091
slipped,921,4,349.5287356
from,922,4,283.3139535
the,923,4,292.7209302
hole,924,4,291.5116279
and,925,4,290.5632184
flew,926,4,292.908046
away.,927,4,328.1046512
He,928,4,341.8837209
wanted,929,4,310.0804598
to,930,4,315.3522727
"shout,",931,4,324.3636364
'I,932,4,307.2613636
am,933,4,328.6022727
king',934,4,438.4431818
so,935,4,404.875
that,936,4,325.8735632
the,937,4,309.5517241
owl,938,4,318.5517241
could,939,4,332.8965517
hear,940,4,311.6477273
him,941,4,331.1704545
as,942,4,334.8522727
he,943,4,296.8295455
"flew,",944,4,317.5227273
but,945,4,358.9659091
thought,946,4,311.3068182
better,947,4,315.9318182
of,948,4,325.5505618
it.,949,4,343.6022727
From,950,4,310.125
this,951,4,300.0909091
time,952,4,294.1704545
"on,",953,4,305.7954545
the,954,4,320.2727273
owl,955,4,334.9659091
fooled,956,4,353.2272727
by,957,4,314.2159091
the,958,4,310.6363636
little,959,4,320.3181818
bird,960,4,301
has,961,4,320.125
not,962,4,302.3908046
dared,963,4,322.5517241
to,964,4,314.4712644
show,965,4,338.9772727
himself,966,4,318.625
by,967,4,301.625
day,968,4,328.7954545
for,969,4,340.5568182
fear,970,4,313.8181818
the,971,4,315.7613636
birds,972,4,328.2272727
should,973,4,300.4886364
beat,974,4,310.6136364
the,975,4,315.6321839
living,976,4,337.7272727
daylights,977,4,331.4431818
out,978,4,295.4431818
of,979,4,300.7840909
him.,980,4,359.9425287
He,981,4,327.6321839
flies,982,4,318.4712644
about,983,4,312.7727273
only,984,4,326.3793103
at,985,4,332.8636364
"nighttime,",986,4,403.0113636
hating,987,4,342.9651163
and,988,4,428.9770115
pursuing,989,4,394.4431818
not,990,4,361.3977273
the,991,4,362.5568182
"bird,",992,4,339.8045977
but,993,4,337.4886364
the,994,4,354.4482759
mouse,995,4,354.4886364
for,996,4,342.8735632
having,997,4,338.5454545
made,998,4,318.3068182
the,999,4,310.4886364
hole,1000,4,321.4659091
into,1001,4,308.8068182
which,1002,4,310.2045455
the,1003,4,312.0340909
little,1004,4,297.3409091
bird,1005,4,308.6477273
crept.,1006,4,363.2386364
And,1007,4,320.2954545
the,1008,4,304.8181818
little,1009,4,308.125
bird,1010,4,309.25
also,1011,4,306.0795455
keeps,1012,4,304.1931818
out,1013,4,317.2272727
of,1014,4,305.2954545
"sight,",1015,4,322.5340909
for,1016,4,296.7159091
he,1017,4,306.6818182
fears,1018,4,319.7613636
that,1019,4,283.375
the,1020,4,292.1136364
other,1021,4,299.4367816
birds,1022,4,316.3977273
should,1023,4,299.9885057
punish,1024,4,290.091954
him,1025,4,305.6091954
for,1026,4,296.6704545
his,1027,4,305.2159091
cunning.,1028,4,376.6022727
The,1029,4,363.5287356
rejection,1030,4,330.7954545
by,1031,4,316.6436782
the,1032,4,320.6363636
other,1033,4,304.5402299
birds,1034,4,286.9431818
was,1035,4,278.3218391
a,1036,4,296.1511628
bitter,1037,4,307.9534884
pill,1038,4,308.3636364
to,1039,4,314.8295455
swallow,1040,4,316.872093
for,1041,4,316.5348837
the,1042,4,330.4204545
nameless,1043,4,331.3255814
bird,1044,4,306.4827586
the,1045,4,360.5465116
owl,1046,4,366.1704545
had,1047,4,329.4597701
let,1048,4,333.7011494
slip,1049,4,349.0232558
away.,1050,4,365.4772727
He,1051,4,342.5632184
hides,1052,4,317.5340909
in,1053,4,306.4204545
the,1054,4,311.7640449
"hedges,",1055,4,329.5287356
and,1056,4,319.7386364
when,1057,4,326.3409091
he,1058,4,331.6363636
thinks,1059,4,314.9425287
himself,1060,4,329.8651685
quite,1061,4,340.2613636
"safe,",1062,4,330.3678161
he,1063,4,334.258427
sings,1064,4,327.4886364
"out,",1065,4,369.3258427
'I,1066,4,321.7840909
am,1067,4,331.4719101
"king,",1068,4,317.9775281
I,1069,4,297.3146067
am,1070,4,309.3707865
king!',1071,4,330.9666667
And,1072,4,295.9111111
the,1073,4,310.7191011
other,1074,4,299.0449438
birds,1075,4,290.8876404
in,1076,4,315.5555556
mockery,1077,4,347.4615385
call,1078,4,337.8131868
"out,",1079,4,362.6222222
"'Yes,",1080,4,359.3777778
"yes,",1081,4,369.6703297
the,1082,4,584.4157303
"hedge-king,",1083,4,525.3626374
the,1084,4,678.6153846
hedge-king!',1085,4,964.2941176
At,1,5,391.4791667
ten,2,5,442.1752577
years,3,5,398.6631579
"old,",4,5,352.9484536
I,5,5,345.8041237
could,6,5,314.9157895
not,7,5,340.1578947
figure,8,5,322.5638298
out,9,5,333.21875
what,10,5,340.3684211
it,11,5,325.4105263
was,12,5,349.3191489
that,13,5,367.172043
this,14,5,373.3404255
Elvis,15,5,387.3052632
Presley,16,5,353.1979167
guy,17,5,358.0103093
had,18,5,352.1030928
that,19,5,355.0721649
the,20,5,338.4479167
rest,21,5,320.8526316
of,22,5,300.7604167
us,23,5,322.6210526
boys,24,5,332.6458333
did,25,5,328.7311828
not,26,5,372.076087
have.,27,5,374.6315789
He,28,5,358.9895833
seemed,29,5,316.1157895
to,30,5,343.787234
be,31,5,316
no,32,5,336.8421053
different,33,5,322.9895833
from,34,5,353.6315789
the,35,5,296.7894737
rest,36,5,296.6
of,37,5,342.9680851
us.,38,5,331.7096774
He,39,5,344.5531915
was,40,5,309.8085106
simply,41,5,313.9157895
a,42,5,309.3548387
man,43,5,306.0851064
who,44,5,305.2446809
had,45,5,301.2765957
a,46,5,326.7340426
"head,",47,5,374.0531915
two,48,5,345.8172043
arms,49,5,306.606383
and,50,5,323.1157895
two,51,5,325.0105263
legs.,52,5,336.0631579
It,53,5,333.4787234
must,54,5,309.7419355
have,55,5,317.3297872
been,56,5,343.3473684
something,57,5,304.0631579
pretty,58,5,383.1684211
superlative,59,5,507.5157895
that,60,5,416.7684211
he,61,5,377.7157895
had,62,5,369.0842105
hidden,63,5,375.8526316
"away,",64,5,372.9894737
because,65,5,358.5052632
he,66,5,318.3297872
had,67,5,323.9148936
every,68,5,323.3510638
young,69,5,336.1397849
girl,70,5,343.1368421
at,71,5,348.1914894
the,72,5,422.2947368
orphanage,73,5,430.7446809
wrapped,74,5,380.4893617
around,75,5,337.9473684
his,76,5,366.3510638
little,77,5,402.4255319
finger.,78,5,373.8804348
At,79,5,384.0736842
about,80,5,383.8617021
nine,81,5,409.4361702
o'clock,82,5,348.1170213
on,83,5,370.2580645
Saturday,84,5,402.8804348
"morning,",85,5,375.3010753
I,86,5,337.8297872
figured,87,5,334.2
a,88,5,335.6
good,89,5,349.9893617
solution,90,5,363.6736842
was,91,5,348.1263158
to,92,5,321.8510638
ask,93,5,356.2934783
Eugene,94,5,671
"Correthers,",95,5,542.6
who,96,5,420.6842105
was,97,5,384.3473684
one,98,5,366.2736842
of,99,5,333.2
the,100,5,362.9677419
older,101,5,398.9680851
and,102,5,369.8526316
smarter,103,5,355.5319149
"boys,",104,5,396.2315789
what,105,5,348.0212766
it,106,5,317.3578947
was,107,5,345
that,108,5,340.7578947
made,109,5,330.4148936
this,110,5,341.9578947
Elvis,111,5,341.8
guy,112,5,338.6105263
so,113,5,384.712766
special.,114,5,361.787234
He,115,5,328.6989247
told,116,5,312.8210526
me,117,5,304.2947368
that,118,5,319.0851064
it,119,5,305.2473118
was,120,5,315.0215054
not,121,5,329.8191489
anything,122,5,329.7578947
about,123,5,375.2736842
Elvis's,124,5,385.7578947
"personality,",125,5,387.0842105
but,126,5,350.1935484
his,127,5,353.3617021
wavy,128,5,403.5806452
"hair,",129,5,371.9892473
and,130,5,331.8723404
the,131,5,330.2947368
way,132,5,318.5106383
he,133,5,345.9894737
moved,134,5,342.4731183
his,135,5,371.0105263
body.,136,5,386.3894737
About,137,5,356.6914894
a,138,5,331.1789474
half,139,5,330.4421053
an,140,5,349.4893617
hour,141,5,343.5744681
"later,",142,5,352.0537634
the,143,5,323.9789474
boys,144,5,317.9052632
in,145,5,321.6736842
the,146,5,360.606383
orphanage,147,5,365.1914894
called,148,5,334.0842105
down,149,5,329.7684211
to,150,5,317.3191489
the,151,5,345.9368421
main,152,5,329.4842105
dining,153,5,360.3789474
room,154,5,336.3157895
by,155,5,336.9574468
the,156,5,370.3655914
matron,157,5,391.0215054
were,158,5,429.5376344
told,159,5,357.0967742
that,160,5,337.9255319
they,161,5,309.4315789
were,162,5,330.4315789
all,163,5,339.9052632
going,164,5,317.1382979
to,165,5,358.9583333
downtown,166,5,482.5053763
"Jacksonville,",167,5,465.6631579
Florida,168,5,447.9157895
to,169,5,359.2553191
get,170,5,327.9787234
a,171,5,329.4680851
new,172,5,331.6842105
pair,173,5,318.7263158
of,174,5,369.7553191
Buster,175,5,405.2736842
Brown,176,5,404.7978723
shoes,177,5,374.0659341
and,178,5,334.4731183
a,179,5,369.1684211
haircut.,180,5,398.0421053
That,181,5,352.9157895
is,182,5,343.8172043
when,183,5,345.606383
I,184,5,322.9578947
got,185,5,348.2210526
this,186,5,336.2150538
big,187,5,337.4210526
"idea,",188,5,375.4255319
which,189,5,340.5053763
hit,190,5,319.1290323
me,191,5,329.5894737
like,192,5,317.2446809
a,193,5,307.2903226
ton,194,5,305.7659574
of,195,5,323.9139785
bricks.,196,5,356.5108696
If,197,5,347.0752688
the,198,5,323.7052632
Elvis,199,5,349.2315789
haircut,200,5,409.6526316
was,201,5,353.3263158
the,202,5,311.5591398
big,203,5,315.6276596
"secret,",204,5,353.1382979
then,205,5,342.0430108
Elvis's,206,5,359.2934783
haircut,207,5,335.9230769
I,208,5,366.8617021
was,209,5,330.7065217
going,210,5,305.1808511
to,211,5,343.4673913
get.,212,5,355.7578947
I,213,5,336.5591398
was,214,5,317.1789474
going,215,5,305.9139785
to,216,5,310.7052632
have,217,5,307.1170213
my,218,5,326.0842105
day,219,5,341.0105263
in,220,5,305.4
the,221,5,300.9893617
"sun,",222,5,311.3085106
and,223,5,311.9784946
all,224,5,302.5789474
the,225,5,301.7578947
way,226,5,317.7789474
to,227,5,297.9263158
town,228,5,312.5789474
that,229,5,340.8315789
was,230,5,342.4042553
all,231,5,305.75
I,232,5,316.4408602
talked,233,5,301.0215054
about.,234,5,324.0752688
The,235,5,331.3404255
fact,236,5,298.8617021
that,237,5,302.2150538
I,238,5,305.344086
was,239,5,299.1276596
getting,240,5,296.1086957
an,241,5,305.787234
Elvis,242,5,319.4893617
"haircut,",243,5,333.9680851
not,244,5,309.2580645
just,245,5,327.1413043
the,246,5,300.4148936
simple,247,5,312.7446809
fact,248,5,329.3548387
that,249,5,317.6774194
we,250,5,331.7659574
were,251,5,297.9677419
getting,252,5,332.0106383
out,253,5,302.2365591
of,254,5,293.2765957
the,255,5,321.7634409
"orphanage,",256,5,337.8602151
made,257,5,317.4946237
me,258,5,333.2021277
particularly,259,5,430.2365591
loquacious.,260,5,574.8913043
I,261,5,458.9782609
told,262,5,418.7826087
"everybody,",263,5,390.787234
including,264,5,352.6702128
the,265,5,357.7021277
orphanage,266,5,384.8387097
matron,267,5,380.6382979
I,268,5,397.1612903
normally,269,5,395.9680851
"feared,",270,5,413.3191489
that,271,5,335.9148936
I,272,5,314.2978723
was,273,5,297.5319149
going,274,5,295.9787234
to,275,5,304.4042553
look,276,5,291.8829787
just,277,5,296.7659574
like,278,5,304.893617
Elvis,279,5,314.8510638
Presley,280,5,337.0957447
and,281,5,323.3829787
that,282,5,330.0744681
I,283,5,302.1808511
would,284,5,305.3010753
learn,285,5,304.893617
to,286,5,314.5106383
move,287,5,303.4893617
around,288,5,323.0531915
just,289,5,295.7659574
like,290,5,295.7978723
he,291,5,299.1612903
did,292,5,337.8829787
and,293,5,292.2553191
that,294,5,318.6344086
I,295,5,296.7204301
would,296,5,297.827957
be,297,5,305.5824176
rich,298,5,287.6304348
and,299,5,295.8723404
famous,300,5,314.1290323
one,301,5,317.8387097
"day,",302,5,312.2234043
just,303,5,297.7978723
like,304,5,286.4574468
him.,305,5,321.1808511
The,306,5,356.8172043
matron,307,5,360.8913043
understood,308,5,339.7204301
my,309,5,320.6666667
idea,310,5,352.1505376
was,311,5,342.7849462
something,312,5,326.6989247
that,313,5,312.2978723
I,314,5,300.6276596
was,315,5,307.1489362
really,316,5,325.9893617
excited,317,5,340.9347826
about,318,5,316.4255319
and,319,5,314.4893617
said,320,5,330.2150538
nothing.,321,5,393.7978723
When,322,5,343.3829787
I,323,5,307.893617
got,324,5,319.7021277
my,325,5,292.5106383
new,326,5,306.4574468
Buster,327,5,317.787234
Brown,328,5,333.7446809
"shoes,",329,5,337.3829787
I,330,5,324.8085106
was,331,5,352.8191489
smiling,332,5,298.9680851
from,333,5,315.5319149
ear,334,5,310.2903226
to,335,5,288.5483871
ear.,336,5,322.3333333
Those,337,5,363.0215054
"shoes,",338,5,361.9139785
they,339,5,341.5217391
shined,340,5,362.9673913
really,341,5,335.4946237
"brightly,",342,5,324.0869565
and,343,5,340.7826087
I,344,5,315.0869565
liked,345,5,300.0212766
looking,346,5,334.1290323
at,347,5,319.9042553
the,348,5,319.0108696
bones,349,5,377.5957447
in,350,5,336.2150538
my,351,5,374.6129032
"feet,",352,5,418.5806452
which,353,5,351.3978495
I,354,5,364.7634409
had,355,5,332.1397849
never,356,5,340.0215054
seen,357,5,346.25
"before,",358,5,413.5212766
through,359,5,391.344086
a,360,5,373.6702128
special,361,5,384.393617
x-ray,362,5,444.0212766
machine,363,5,400.4148936
they,364,5,358.1276596
had,365,5,321.8617021
in,366,5,329.5531915
the,367,5,309.1489362
shoe,368,5,350.7446809
store,369,5,374.6276596
that,370,5,350.9784946
made,371,5,327.9468085
the,372,5,323.9680851
bones,373,5,354.1276596
in,374,5,327.5106383
your,375,5,302.0860215
feet,376,5,317.3913043
look,377,5,318.7142857
green.,378,5,444.6236559
I,379,5,380.7340426
was,380,5,328.9468085
now,381,5,326.3191489
almost,382,5,335.9148936
ready,383,5,322.483871
to,384,5,304.9784946
go,385,5,317.8829787
back,386,5,319.4086022
to,387,5,310.3191489
the,388,5,299.4893617
orphanage,389,5,308.4468085
and,390,5,304.5531915
practice,391,5,315.893617
being,392,5,308.4408602
like,393,5,305.8085106
the,394,5,306.212766
man,395,5,306.2795699
who,396,5,330.3085106
all,397,5,302.2258065
the,398,5,302.9032258
girls,399,5,276.7741935
"loved,",400,5,302.6195652
since,401,5,300.8586957
I,402,5,287.9569892
had,403,5,289.9130435
my,404,5,283.3804348
new,405,5,302.2795699
Buster,406,5,290.1397849
Brown,407,5,316.0319149
shoes.,408,5,325.9892473
It,409,5,300.1914894
was,410,5,298.9255319
the,411,5,283.4516129
new,412,5,281.0106383
"haircut,",413,5,339.7446809
"though,",414,5,346.1595745
that,415,5,301.7096774
I,416,5,310.3010753
needed,417,5,304.1170213
to,418,5,303.0957447
complete,419,5,305.8085106
my,420,5,298.0645161
new,421,5,312.1170213
look.,422,5,318.9782609
We,423,5,304.2340426
finally,424,5,310.1182796
arrived,425,5,297.9255319
at,426,5,281.5744681
the,427,5,340.0215054
"unassuming,",428,5,529.1075269
unembellished,429,5,544.8510638
"barbershop,",430,5,410.4893617
where,431,5,352.5106383
they,432,5,334.0744681
cut,433,5,327.8829787
our,434,5,332.8297872
hair,435,5,304.2446809
for,436,5,306.2765957
free,437,5,331.0106383
because,438,5,319.9148936
we,439,5,312.6947368
were,440,5,323.0322581
orphans.,441,5,370.5806452
Even,442,5,339
though,443,5,311.4042553
we,444,5,314.8723404
were,445,5,324.9784946
supposed,446,5,326.0531915
to,447,5,324.1914894
slowly,448,5,346.4623656
wait,449,5,327.4301075
to,450,5,335.0425532
be,451,5,332.5106383
"called,",452,5,308.1489362
I,453,5,298.4516129
ran,454,5,301.3510638
straight,455,5,316.8829787
up,456,5,288.4361702
to,457,5,309.1702128
one,458,5,298.5638298
of,459,5,291.3723404
the,460,5,301.2234043
barber,461,5,322.5957447
chairs,462,5,324.7311828
and,463,5,302.3829787
climbed,464,5,319.8510638
up,465,5,304.3404255
onto,466,5,291.4468085
the,467,5,301.4468085
board,468,5,324.1914894
the,469,5,387.2553191
barber,470,5,353.1276596
placed,471,5,348.2234043
across,472,5,326.5531915
the,473,5,322.2340426
arms,474,5,350.2340426
to,475,5,331.1914894
make,476,5,308.393617
me,477,5,322.6808511
sit,478,5,330.1702128
up,479,5,343.9677419
higher.,480,5,397.2021277
I,481,5,358.6382979
looked,482,5,334.4787234
at,483,5,327.4731183
the,484,5,351.4574468
man,485,5,314.0638298
and,486,5,304.212766
"said,",487,5,323.2978723
with,488,5,319.6702128
a,489,5,324.212766
beaming,490,5,360.9893617
smile,491,5,319.2659574
on,492,5,314.5319149
my,493,5,293.7934783
"face,",494,5,307.2795699
'I,495,5,326.2258065
want,496,5,295.0967742
an,497,5,315.393617
Elvis,498,5,320.4574468
haircut.,499,5,373.6595745
Can,500,5,316.1170213
